groupid;url;title;review_id;sentence_id;text;annotation 1;annotation 2;annotation 3;label
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;320;2;Imam potpuno povjerenje u njega, profesionalan, stručan i ljubazan.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;320;3;Moje velike preporuke svima kojii traže stručnog i odgovornog doktora!;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;321;1;Za gospodina Bojana imam samo riječi hvale, ljubaznost i profesionalnost na izuzetno visokom nivou.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;321;2;Promijenio sam stomatologa prije 3 godine i na preporuku prijatelja došao kod dr. Šaina.;neutral;neutral;positive;neutral
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;321;3;Prošao sam sve, od ugradnje dva implatata, uklanjanja karijesa, do čišćenja kamenca na kraju.;neutral;neutral;positive;neutral
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;321;4;Iskreno sam zahvalan na svakom tretmanu...;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;322;1;Dajem odličnu recenziju za našeg dugogodišnjeg obiteljskog liječnika.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;322;2;Hvala Bojanu za predanu skrb o našem dentalnom zdravlju…;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;323;1;Ništa me nije zabolilo, cijeli rad mi je odrađen brzo i kvalitetno, implantologija s najboljim materijalima.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;323;2;Thnx Bojane…;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;324;1;Predivno iskustvo s Bojanom, stomatolog koji se maksimalno potrudio da bi mi sve detaljno objasnio i prezentirao.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;324;2;Rad profesionalca…;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;325;1;Izuzetan profesionalan rad uz očito veliko znanje i iskstvo , te pažljiv pristup svakom zahvatu uz objašnjenje o postupku.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;325;2;U svakom pogledu iskrena preporuka.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;326;1;Jednostavno, dr. Šain je najbolji zubar u RH.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;326;2;Pomogao je da imam najljepši prirodan osmijeh sa umjetnim zubima i implantatima i sve to bez boli, truda i muke sa moje strane.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;326;3;Otići kod zubara koji ti, dok radi, strpljivo pojašnjava svaki korak i umiruje te, vrijedi neprocjenjivo!!;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;326;4;I zato je dr. Šain moj izbor!;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;326;5;A bogme i izbor moje uže i šire familije.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;327;1;Rado ostavljam ovu recenziju kako bi se i na ovaj način zahvalio dr. Šainu na trudu i vremenu koje mi je posvetio…;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;328;1;Odličan, brz i ništa ne boli;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;328;2;Bojan je stomatolog koji ulijeva povjerenje i osjećaj opuštenosti i sigurnosti…;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;329;1;Perfektan doktor, sretan sam što sam na njega naišao, već 3 godine moji odlasci zubaru ne predstavljaju ama baš nikakav problem.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;329;2;Cijela obitelj je nakon mene odabrala Bojana za svog stomatologa…;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;330;1;Nemam dovoljno riječi da nahvalim Dr. Šaina.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;330;2;Kao pacijent Dr. Šaina siguran sam da ću dobiti vrhunsku skrb i tretman u skladu sa najnovijim dostignućima u stomatologiji, a uz to ide i topao i iskren ljudski odnos.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;330;3;Svi u obitelji smo pacijenti Dr. Šaina i ne bi ga nikad mijenjali.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;330;4;Za svaku preporuku.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;330;5;Doktor na strani pacijenta.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;331;1;Dr. Šain izuzetno je stručan u poslu koji obavlja, vrlo ljubazan i strpljiv.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;331;2;Tople preporuke za sve one koji traže bezbolan odlazak stomatologu.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;332;1;Doktor Šain je jako pažljiv i stručan.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;332;2;Ima puno strpljenja.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;332;3;Osoblje je profesionalno i odlična je atmosfera.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;332;4;Cijela obitelj ide kod njega i jako smk zadovoljni.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;333;1;Za dr. Šaina imam samo riječi hvale, definitivno najbolje stomatološko iskustvo ikad.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;333;2;Svaki dolazak i rad je detaljno objašnjen, svaki rad bezbolan.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;333;3;Stručan i profesionalan liječnik.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;334;1;Sve pohvale za dentalni tim na čelu sa dr.Šain.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;334;2;Ljubazni, dragi i stručni.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;334;3;Dr.Šain je izrazito stručan i naša cijela obitelj je sretna što je naš stomatolog.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;335;1;Zahvaljujuci dr.Sainu vise nemam averziju odlaska zubara.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;335;2;Osim sta je strucan jako je obziran i strpljiv.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;335;3;Unatoc dugim terminima jako pazi da sto manje boli, objasni sta i zasto nesto radi...;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;335;4;Definitivno sve pohvale i preporuke kako za dr.Saina tako i za ostatak osoblja koje je jako susretljivo, ljubazno i profesionalno.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;335;5;Unatoc sto nisam iz Rijeke nije mi problem se dugo voziti kada znam da sam u rukama dr.Saina.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;335;6;Hvala i vidimo se opet.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;336;1;Doktor Bojan je izuzetno stručan i strpljiv, govorim iz osobnog iskustva nakon više odlazaka kod njega.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;336;2;Svakako preporučujem svima Bojana.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;337;1;Meni.kao punici govori sedam jezika.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;337;2;Preporučujem ga svima.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;337;3;Sve radi pedantno i dobro.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;337;4;Ima mirnu ruku i puno strpljenja.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;338;1;Dr. B. Šain je super dentist.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;338;2;Više puta sam sjedio (ležao) na stolici i uvijek otišao zadovoljan.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;338;3;Preporučujem ga svima;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;339;1;Izuzetno sam zadovoljna uslugom;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;339;2;Ne samo da je dr.Šain iznimno stručan, već je i pažljiv i strpljiv, ali i dovoljno brz što mi je osobno jako važno.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;339;3;Ordinacija je moderna i ugodna, a cijeli tim vrlo ljubazan i profesionalan.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;340;1;Moram podijeliti svoje iskreno oduševljenje s doktorom Bojanom Šainom – jer nakon dugog niza loših iskustava s raznim zubarima, napokon sam pronašla nekoga kome stvarno mogu vjerovati.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;340;2;Kod mene je oduvijek postojao strah od zubara – onaj klasični, kad ti želudac zadrhti samo na spomen “zubar”.;negative;neutral;neutral;neutral
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;340;3;Ali već prvim dolaskom kod dr. Šaina osjetila sam ogromnu razliku.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;340;4;Dr. Šain je nevjerojatno smiren, strpljiv i pristupačan.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;340;5;Sve objašnjava jasno, ljudski, bez kompliciranja i što mi je bilo posebno važno, bez osuđivanja.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;340;6;Imao je toliko razumijevanja za moj strah, da sam se već nakon prve posjete osjećala kao da sam godinama kod njega.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;340;7;Radili smo više stvari i sve je prošlo bezbolno, temeljito i iznenađujuće brzo.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;340;8;Danas idem zubaru bez straha, a nakon dugo vremena se iskreno smijem i to bez skrivanja.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;340;9;Ako tražite vrhunskog stomatologa koji je i stručan i čovjek, dr. Bojan Šain je prava adresa.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;340;10;Hvala mu na svemu – i ne idem više nikome drugome!;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;341;1;Iznimno susretljiv, ugodan i stručan doktor!;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;341;2;Za svaku preporuku.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;341;3;Također sama poliklinika, novi aparati, vrhunska dijagnostika!;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;342;1;Za sve nas koji imamo izraziti strah od zubara, dr. Šain je svijetlo na kraju tunela, krijesnica u mraku...;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;342;2;Njegova pažnja, brifa i empatija za pacijente su nešto što se ne sreće svaki dan.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;342;3;Stručnost i želja da nađe savršeno rješenje za svakog ponaosob ga čine jedinstvenim.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;342;4;Trud koji ulaže u svaku terapiju uz profesionalan pristup čine ga jednostavno najboljim stomatologom kojeg sam ikad srela.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;342;5;Doktor koji upija znanje i novine u stomatologiji na dnevnoj razini je nešto što je zaista hvale vrijedno a sve da pacijentima bude ugodnije na njegovoj stolici.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;342;6;Dr. Šain je sinonim za stručnost, kompetenciju, profesionalnost, a prije svega ljudskost ❤️;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;343;1;Od srca preporucujem dr. Šaina svim pacijentima koji traze vrhunskog stomatologa.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;343;2;Njegov strucni pristup, paznja i ljubaznost su neprocjenjivi.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;344;1;Prije svega stručan, pažljiv, ljubazan, profesionalan i neizmjerno strpljiv.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;344;2;Izrazito usmjeren na detalje, što za posljedicu daje apsolutno savršen konacan rad.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;344;3;Osim neupitne stručnosti, dr. Šain je izuzetno topla i neposredna osoba.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;344;4;Moja preporuka svakome tko traži predanog i stručnog stomatologa, s osjećajem za pacijenta.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;345;1;Apsolutno svaka preporuka za dr. Bojana.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;345;2;Ljubazan, susretljiv i nadasve profesionalan pristup svakom pacijentu.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;345;3;Vrhunski stomatolog iza kojeg ostaje besprijekoran rad;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;346;1;Od prvog trenutka kad sam ušla upoznala dr. Šaina, znala sam da sam na pravom mjestu.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;346;2;Stručnost, ljubaznost a najviše strpljenje koje pokazuje prema svojim pacijentima čine ogromnu razliku.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;346;3;Svaki postupak objašnjava jasno i s puno pažnje, što mi je pomoglo da se osjećam opušteno i sigurno.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;346;4;Osim što je stvarno vrhunski stomatolog, njegov pristup je topao i ljudski.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;346;5;Velika preporuka!;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;347;1;Komplimenti za profesionalnost i ljubaznost.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;347;2;Izuzetno sugestivan kod objašnjenja kako riješiti problem.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;347;3;U svakom slučaju maksimalno ugodno iskustvo.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;348;1;Dr. Bojan Šain je izvrstan stomatolog - stručan, smiren i pristupačan.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;348;2;Vidi se da kontinuirano ulaže u svoje znanje i prati suvremene pristupe u stomatologiji.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;348;3;Zahvaljujući njemu, moj strah od zubara je potpuno nestao.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;348;4;Izuzetno predan svom pozivu i čovjek prije svega.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;348;5;Preporuke od srca!;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;349;1;Dr.Šain je vrhunski stomatolog koji redovito prati najnovije trendove u području stomatologije, te ih primjenjuje kod svojih pacijenata.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;349;2;Profesionalno i izuzetno stručno obavlja svoj posao zbog čega uvijek rado idem kod njega.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;349;3;Definitivno za svaku preporuku!;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;350;1;Odličan doktor✨ stručan u svom poslu , ugodan kao čovjek, apsolutno preporučujem DR. šaina da bude vaš doktor;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;350;2;sigurna sam da ćete biti više nego zadovoljni.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;351;1;Bez sumnje, dr. Šain je jedan od onih stomatologa kod kojih se osjeti koliko voli svoj posao.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;351;2;Preporučujem ga svima koji traže kvalitetnu i pouzdanu stomatološku skrb u Rijeci.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;351;3;Profesionalnost, stručnost i ljubaznost od samog ulaska u ordinaciju do završetka pregleda čine ga stomatologom kojem se s povjerenjem vraćam.;positive;positive;positive;positive
4;https://najdoktor.com/bojan-sain-drmeddent/d22124;Bojan Šain;351;4;Dr. Šain pristupa svakom pacijentu s pažnjom i strpljenjem, detaljno objašnjava sve zahvate te ulijeva osjećaj sigurnosti, što je posebno važno onima koji imaju strah od zubara;positive;positive;positive;positive
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;352;1;Doktor je prvo operirao jednog mog člana šire obitelji - operacija je prošla uspješno, no post-operativna njega (za vrijeme koje doktor niti jednom nije obišao pacijenta) je bila odrađena aljkavo i stvorila nove probleme (koji su rezultirali potrebom za još jednom operacijom!);mixed;mixed;mixed;mixed
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;352;2;Potom je moja majka imala pregled kod doktora, koji ju je maltene otjerao iz ordinacije.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;352;3;"Bio je vrlo grub i nimalo strpljiv prema njoj, bijesno konstatirao da ""kako je ona uopće došla do njega, tko ju je poslao, njenom zdravstvenom stanju nema pomoći"" itd.";negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;352;4;Krucijalno, makao ju je s liste za regularne preglede, na kojoj je bila neko vrijeme, kako bi se jednom godišnje pratilo njeno stanje pregledom neurokirurga - ovo je bio prvi posjet njemu, svi prije njega su očito smatrali da je s pravom na listi za redoviti pregled.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;352;5;U međuvremenu se majčino stanje pogoršalo, sada trenutno pohodimo druge lječnike, majka će vjerojatno opet biti ubačena u taj ciklus redovitih pregleda neurokirurga - dotičnog ćemo, naravno, zaobići u najširem luku.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;352;6;A ako se ustanovi kako ju je on poslao kući kada je bilo indicija da će joj se stanje pogoršati, te kako je ta njegova nebriga rezultirala nepovratnom štetom po zdravlje, ja sam sugerirao majci da razmisli o tužbi za nesavjesno obavljanje posla.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;353;1;Krajem travnja 2024. godine na Klinici za neurologiju KBC Zagreb, dijagnosticirana mi je spinalna duralna AV fistula sa venskom kongestijom medule u razini Th7 kralješka torakalne kralježnice.;neutral;neutral;neutral;neutral
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;353;2;Nakon još detaljnijeg DSA pregleda , određen mi je datum operacije za 18.06.2024. kod prof. dr. sc. Miroslava Vukića, dr. med., specijalist neurokirurg.;neutral;neutral;neutral;neutral
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;353;3;Operacijom je otklonjena fistula, a kontrolnim MC pregledom, krajem rujna, ustanovljeno je da nema više pritiska na leđnu moždinu.;neutral;neutral;positive;neutral
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;353;4;Veliko hvala dr. Vukiću za uspješno obavljenu operaciju, kratkom i sažetom stručnom objašnjenju u neposrednom kontaktu o obavljenoj operaciji te daljnjoj rehabilitaciji.;positive;positive;positive;positive
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;353;5;Samostalno hodam svakim danom sve sigurnije.;positive;positive;positive;positive
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;354;1;Vukić ulijeva sigurnost pacijentu.;positive;positive;positive;positive
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;354;2;Njegova točnost i stručnost prema radu su na visokoj razini.;positive;positive;positive;positive
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;354;3;Spreman je odgovoriti na sve nedoumice pacijenta.;positive;positive;positive;positive
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;354;5;Ne tako davno operirao sam kalcifikat leđne moždine.;neutral;neutral;neutral;neutral
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;354;6;Zahvat nije bio jednostavan al ga je prof.odradio na najbolji mogući način,i sve ono poslije što je uslijedilo on je završio onako kako treba,hvala mu.;positive;positive;positive;positive
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;354;7;Vratio mi je optimizam u život;positive;positive;positive;positive
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;355;1;Loše iskustvo sa dotičnim dr. Operirao kralježnicu, pukao implatat,opet operirao.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;355;2;Nije se udostojio me pogledati više.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;355;3;Nikad više k njemu da i umirem.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;356;1;Da je Bog dao da tom doticnom nikad nisam dosla u ruke.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;356;2;Ocjena NULA u svakom smislu.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;356;3;Prica prije operacije sve je na vrijeme nema straha nikakvog i onda se probudis i ostanes 100% invalid.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;356;4;Obrazlozenje DESI SE.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;356;5;Sta se desilo u sali zna on i njegov tim nikad ga nikom nebi preporucila.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;356;6;Sest vjestaka uocava pogresku a on tako argantno kaze da je on operirao kraljeznicu i nema nikakve veze sa rukama, nogama i ostalim djelom tjela.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;356;7;Komemtar sam stavila jer ga nikad nikom nebi preporucila.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;356;8;A sa svojim stanjem se moram pomirit i nosit dok sam ziva.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;357;1;Pozdrav, operirao sam tumor na vratnoj kraljeznici.13.11 2023, Tumor je bio dužine 10cm i mogu samo reći da je dr. Vukic odradio jako dobar posao, simptomi nisu bili baš strašni s obzirom da sam se operirao na vrijeme....;positive;positive;mixed;positive
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;357;2;ali imao sam slabosti obje ruke i titranje bicepsa i otežano kretanje, trenutno sam na rehabilitaciji i vrlo dobro napredujem, dr. Vukic mi je zbilja spasio život i jako mi je drago što nije bilo nikakve komplikacije tokom operacije koja je trajala 9h otprilike i trenutnog oporavka, zbilja jako dobar kirurg operirao i što nije ništa oštetio, hvala.;positive;positive;mixed;positive
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;358;1;Iznimno stručan, profesionalan, precizan i ljubazan!;positive;positive;positive;positive
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;358;2;Operirao me je u 1.mj. 2024.;neutral;neutral;neutral;neutral
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;358;3;Problemi koje sam imao su već minorni i to prije odrađene fizikalne terapije!;positive;positive;positive;positive
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;358;4;Vrlo susretljiv te voljan objasniti sve nejasnoće koje sam ga tražio.;positive;positive;positive;positive
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;358;5;Preporučujem svima!;positive;positive;positive;positive
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;359;1;U 1. mjesec dovela san mamu na pregled kod dr. Vukića, u kliniku korak u Splitu, zbog jakih bolova u leđima, nogama i otežanog kretanja.;neutral;neutral;neutral;neutral
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;359;2;Doktor je odma zaključio da je u pitanju metastaza bez napravljene biopsije, samo uz sliku mag.rezonance (nije htio pročitati mišljenje doktorice koja je analizirala nalaz rezonance).;neutral;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;359;3;Kasnije se ispostavilo da uopće nije bila meta, ali doktor to nije niti provjerio.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;359;4;Nastupio je jako bahato, ne priznavajući mišljenja drugih doktora.;negative;negative;negative;negative
4;https://najdoktor.com/miroslav-vukic/d8931;Miroslav Vukić;359;5;Operirao je mamu u 2.mjesecu u klinici Rebro te je poslao kući bez kontrole iako se mami stanje pogoršalo.;negative;negative;negative;negative
